tube,depth,Species,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Session,Date
4,15,Maize-Soybean,-5.0152463928704,0.0090198661699369,0.879195790015133,-6.76306136128296,-5.60761399112717,-5.01008382953567,-4.4185508705719,-3.29664217875629,9501.03705623545,1.00056468828042,2013,5,2013-08-14
1,21,Switchgrass,-3.87166402972259,0.00471856613438958,0.61462777468969,-5.07721990400463,-4.27945676979679,-3.87568301692251,-3.47116444261675,-2.64927445861076,16966.969180668,1.00002201689271,2013,5,2013-08-14
2,21,Miscanthus,-4.89382000491326,0.00439378463381637,0.586027593077816,-6.05367865831713,-5.28434151642041,-4.89356673430092,-4.50132510317665,-3.74517848774511,17789.2893477277,0.999910669342149,2013,5,2013-08-14
3,21,Prairie,-4.05184360846886,0.0041358436751128,0.560079159835979,-5.1657242348008,-4.42154549685501,-4.05223412912546,-3.68441381230669,-2.94695016369599,18338.78656835,0.999926847917761,2013,5,2013-08-14
4,21,Maize-Soybean,-5.10841736618193,0.00770667438073576,0.777609901863317,-6.65109324212628,-5.63176173617434,-5.11184265179388,-4.5895306169936,-3.57858162847374,10180.9790738554,1.00049897846261,2013,5,2013-08-14
1,28,Switchgrass,-4.17137643107203,0.00445991549783713,0.583912657763694,-5.31092911309229,-4.55680037007205,-4.17593335845854,-3.79122731002405,-3.00624570803219,17141.2511890263,1.00000277704925,2013,5,2013-08-14
2,28,Miscanthus,-5.10761793825854,0.00423722839191012,0.565098991671783,-6.23081028789518,-5.48098587981228,-5.10805271812941,-4.73218775751389,-4.00166687232039,17786.28788548,0.999915977962949,2013,5,2013-08-14
3,28,Prairie,-4.32718703337866,0.00401011305313402,0.543771054555813,-5.41418707486804,-4.68326401162086,-4.32765300383315,-3.96830829847732,-3.24753545256577,18387.3413716491,0.999950591670981,2013,5,2013-08-14
4,28,Maize-Soybean,-5.18807808043213,0.00664427065353022,0.699531261861963,-6.57068482116834,-5.65342126902726,-5.19242411883415,-4.72860271830113,-3.79895136694128,11084.5897817158,1.00042625907016,2013,5,2013-08-14
1,35,Switchgrass,-4.40385143043521,0.00429275736524147,0.564815078090728,-5.51293687795727,-4.7740514252866,-4.40672021790334,-4.03562177542088,-3.27686592846335,17311.7064735774,0.999984989263867,2013,5,2013-08-14
2,35,Miscanthus,-5.27345249897244,0.00414508584254183,0.552543559348165,-6.37616948073312,-5.63755465058312,-5.27199509241334,-4.90762646779705,-4.1914600486855,17769.1226060416,0.999921532635446,2013,5,2013-08-14
3,35,Prairie,-4.54075998612387,0.00393417515888683,0.53387252673868,-5.60292060626033,-4.89027474211915,-4.54224266428031,-4.18706706169987,-3.47968674546476,18414.8320081545,0.999972598090368,2013,5,2013-08-14
4,35,Maize-Soybean,-5.24986773081431,0.00587906816057403,0.646545524013052,-6.52690424971042,-5.67738229579762,-5.2582465193337,-4.82777082438621,-3.96072015938344,12094.3136780192,1.00035973262362,2013,5,2013-08-14
1,42,Switchgrass,-4.59379733543645,0.00418063594415081,0.552614386728612,-5.68005284561537,-4.95555272272156,-4.59403690360144,-4.2340500224191,-3.49012239930298,17472.6860613397,0.999968934299092,2013,5,2013-08-14
2,42,Miscanthus,-5.40894920099017,0.00408962703136748,0.544846308620258,-6.4932371785007,-5.76779804520627,-5.40839599008181,-5.05111077388449,-4.34289047126056,17749.2750830674,0.999926973862513,2013,5,2013-08-14
3,42,Prairie,-4.71526179450801,0.00388700349680482,0.52767593080426,-5.76686176323297,-5.05943222769782,-4.71592105804249,-4.3660517261516,-3.66362134775005,18429.1246341533,0.999992676624763,2013,5,2013-08-14
4,42,Maize-Soybean,-5.30035355119802,0.00530928077236616,0.60951477525444,-6.5114429384224,-5.70426982275445,-5.30858999684611,-4.90391721985436,-4.08150268580931,13179.444023532,1.0003012345709,2013,5,2013-08-14
1,49,Switchgrass,-4.75439430982184,0.00410446368018489,0.54485461934501,-5.83197750685071,-5.11387300666739,-4.75327078295641,-4.40131576216977,-3.66507805432041,17621.7258525144,0.999954633967762,2013,5,2013-08-14
2,49,Miscanthus,-5.52351003020681,0.00405724986787265,0.540216252734895,-6.59795889028346,-5.87668212544806,-5.52187333197846,-5.16725040767939,-4.4659766791198,17728.4914623702,0.99993214624066,2013,5,2013-08-14
3,49,Prairie,-4.86280097125989,0.00385795862057977,0.523813044717078,-5.91138599921383,-5.20384391173823,-4.86188482954416,-4.51626493305584,-3.81790334481914,18434.76003764,1.00001090236548,2013,5,2013-08-14
4,49,Maize-Soybean,-5.34303870412583,0.00478841568075873,0.583467912577864,-6.50006695375316,-5.72697401697884,-5.34891616239638,-4.96259137529674,-4.17556565345277,14847.3951129846,1.00025194851708,2013,5,2013-08-14
1,55,Switchgrass,-4.87473773091527,0.00405919988187784,0.54064144409126,-5.94102280539588,-5.22855433151475,-4.87471453216826,-4.52474522347834,-3.78800928213066,17739.3537558105,0.999943701494797,2013,5,2013-08-14
2,55,Miscanthus,-5.60935624346203,0.00404453055545884,0.537904110276474,-6.67195211177751,-5.96111781191426,-5.60558944761977,-5.25465405253983,-4.56026797123994,17687.78636761,0.999936317910624,2013,5,2013-08-14
3,55,Prairie,-4.97335952532717,0.0038428524348532,0.521763496789907,-6.01507961633762,-5.31438554025121,-4.97085545417611,-4.62984174840385,-3.93619781113071,18434.8652840167,1.00002516877932,2013,5,2013-08-14
4,55,Maize-Soybean,-5.37502484429371,0.00452224612171887,0.567543915521482,-6.49972313854381,-5.747693382511,-5.37889761749797,-5.00307630424185,-4.23637844072705,15750.3625192176,1.00021737304135,2013,5,2013-08-14
1,62,Switchgrass,-4.99954879395572,0.00402336169620884,0.537760558983876,-6.06727544515597,-5.35010213589087,-4.99940097554713,-4.65168059267886,-3.92375887753158,17864.8650197866,0.999932364813644,2013,5,2013-08-14
2,62,Miscanthus,-5.69838942065633,0.00404082839120853,0.536569293941435,-6.76181762578248,-6.04867643482723,-5.69339697553511,-5.34383397273336,-4.65701294946636,17632.3751681174,0.999940864199221,2013,5,2013-08-14
3,62,Prairie,-5.08802246689868,0.00383329390971906,0.52041312004382,-6.12918745197099,-5.42693295818681,-5.08573825805441,-4.74591978988662,-4.05640710646698,18431.1415977228,1.00004038668237,2013,5,2013-08-14
4,62,Maize-Soybean,-5.40819844132661,0.00429130924608888,0.554601110972027,-6.50511133420819,-5.77386016984449,-5.4122999091677,-5.04944492446548,-4.29797757694254,16702.5140476841,1.0001857888159,2013,5,2013-08-14
1,69,Switchgrass,-5.11099428847395,0.00400116400818621,0.536489050766541,-6.17687852132771,-5.46159037192276,-5.11137527400442,-4.76631295475083,-4.03810796983724,17978.3163733644,0.999922402053305,2013,5,2013-08-14
2,69,Miscanthus,-5.77788835463892,0.00404486028908496,0.536298874751047,-6.84466226435983,-6.12707386487351,-5.77219594248596,-5.42542580260518,-4.73718349418293,17579.508169307,0.999945070781517,2013,5,2013-08-14
3,69,Prairie,-5.19040656583238,0.00383005325250263,0.519879466948143,-6.23228438619425,-5.52974427939569,-5.1868389321969,-4.8492074064556,-4.15907183170469,18424.4997571398,1.00005423066429,2013,5,2013-08-14
4,69,Maize-Soybean,-5.43781959698556,0.00413922236689106,0.546327489508784,-6.50371909161074,-5.7977651453315,-5.44304688410128,-5.08432099946374,-4.34737298113886,17420.8198832382,1.00016294803056,2013,5,2013-08-14
1,76,Switchgrass,-5.21166187861037,0.00398919963889912,0.536403449529724,-6.27694096953412,-5.56083404608806,-5.21279636388399,-4.86764526552177,-4.1416750681182,18080.5476977234,0.999913654063823,2013,5,2013-08-14
2,76,Miscanthus,-5.84969893914963,0.00405443669556659,0.536803227864524,-6.92138511124174,-6.19757638348205,-5.84376927860342,-5.49578367142738,-4.80327907380216,17529.4863062229,0.999948954913337,2013,5,2013-08-14
3,76,Prairie,-5.28288908881366,0.00383143145592143,0.519944297583517,-6.32622046526224,-5.62231485153222,-5.27999710423122,-4.94220817846084,-4.25752605614753,18415.8393644431,1.00006685656607,2013,5,2013-08-14
4,76,Maize-Soybean,-5.4645760878615,0.00403913620268118,0.541642077779177,-6.5270577659131,-5.82127698714333,-5.46991486890649,-5.11151991968583,-4.38565863484957,17982.4058234028,1.00014782551702,2013,5,2013-08-14
1,82,Switchgrass,-5.2908253748094,0.00398523163149691,0.537045434786197,-6.35568300536309,-5.63970471903655,-5.29233717974376,-4.94599813521707,-4.22138380435146,18159.9613916427,0.999907009549329,2013,5,2013-08-14
2,82,Miscanthus,-5.90616971515869,0.00406589825249801,0.537697749518764,-6.98018804290245,-6.25464823369609,-5.8993826737739,-5.55164550833279,-4.85896337404782,17488.9374624062,0.999952044533302,2013,5,2013-08-14
3,82,Prairie,-5.35561596989411,0.00383538344149325,0.520359835122622,-6.3995673212007,-5.6955621514291,-5.35318124185415,-5.01396442804692,-4.32834009555954,18407.2943413034,1.00007681475805,2013,5,2013-08-14
4,82,Maize-Soybean,-5.48561699448187,0.0039871504159964,0.539865147184197,-6.54955864129218,-5.83985284470481,-5.49166697652388,-5.13337674973407,-4.41196311953023,18333.4982923905,1.00014012256615,2013,5,2013-08-14
1,89,Switchgrass,-5.37616811889229,0.00398633827812723,0.538434372303449,-6.44595897610114,-5.72693543596456,-5.37848604967526,-5.0296525379029,-4.30890476222084,18243.8819323848,0.999900133876777,2013,5,2013-08-14
2,89,Miscanthus,-5.96704841830472,0.00408209505098175,0.539150458709724,-7.04300814974852,-6.3172123801821,-5.9611374285897,-5.61247588925251,-4.91748530334515,17444.3074405334,0.999955390859949,2013,5,2013-08-14
3,89,Prairie,-5.43401967738563,0.00384246303118216,0.521166403938468,-6.47768235332438,-5.77287689770118,-5.43012324846073,-5.09100487337581,-4.40410101117328,18396.4247476652,1.00008753314335,2013,5,2013-08-14
4,89,Maize-Soybean,-5.50830028659492,0.00395864292916031,0.539852463891136,-6.57084274892446,-5.86152006533397,-5.51581806290585,-5.15648265519773,-4.42774147790734,18597.6262515088,1.00013623126096,2013,5,2013-08-14
1,96,Switchgrass,-5.45504606811434,0.0039923250634017,0.540356322199389,-6.52877552447474,-5.80690936499925,-5.45668979221885,-5.10772500752426,-4.38211645012399,18319.2919426765,0.999894086938611,2013,5,2013-08-14
2,96,Miscanthus,-6.02331550119572,0.00410056851804929,0.540940260421282,-7.10619652280147,-6.37320959414341,-6.01753619374363,-5.66708435806509,-4.96799798136492,17402.452833429,0.999958481927376,2013,5,2013-08-14
3,96,Prairie,-5.50648422870507,0.00385159375593217,0.522241274187441,-6.55210534083212,-5.84519453264135,-5.50234357822129,-5.16266453275232,-4.47525201636948,18384.9069756196,1.00009738527376,2013,5,2013-08-14
4,96,Maize-Soybean,-5.52926529753651,0.00395822326611622,0.541596619595332,-6.59232260142189,-5.8832608935342,-5.53514729684235,-5.17711671536791,-4.45432602613051,18721.9601104377,1.00013677868251,2013,5,2013-08-14
1,103,Switchgrass,-5.52837005881905,0.00400214835930825,0.542687016627881,-6.61042340097566,-5.8823634162691,-5.52913159145544,-5.17852009190156,-4.45654901061029,18387.0685570518,0.99988876245435,2013,5,2013-08-14
2,103,Miscanthus,-6.07562070313836,0.00412071929524197,0.542985481999562,-7.16111720321049,-6.42670747063119,-6.07034436561452,-5.71565196016565,-5.01533883274581,17363.2242066914,0.999961340594055,2013,5,2013-08-14
3,103,Prairie,-5.57384640203453,0.0038622950654909,0.523522521438056,-6.62063181471552,-5.91272581819496,-5.56909899582624,-5.22989661162383,-4.54667752828114,18372.9900650329,1.00010646526483,2013,5,2013-08-14
4,103,Maize-Soybean,-5.5487541189697,0.00398019493856459,0.544716700673258,-6.61989720446375,-5.90310885760365,-5.55228952843709,-5.19288966149473,-4.46403971852299,18729.7808182981,1.00014078541056,2013,5,2013-08-14
1,110,Switchgrass,-5.59687103662913,0.00401500537840563,0.545331992402543,-6.68150143859536,-5.95287846201154,-5.59729958476478,-5.24406626817848,-4.52249759699621,18448.0170216741,0.999884067962048,2013,5,2013-08-14
2,110,Miscanthus,-6.12448543953894,0.00414209934075825,0.545224507779172,-7.21822491549853,-6.47731415897427,-6.1196024667286,-5.76268030262866,-5.05891370652758,17326.4550921275,0.999963988090353,2013,5,2013-08-14
3,110,Prairie,-5.63677771136632,0.00387420348400031,0.524963244244526,-6.689780335552,-5.97603909967895,-5.63136120311251,-5.29130808072117,-4.60541790074292,18360.8566215817,1.00011485504022,2013,5,2013-08-14
4,110,Maize-Soybean,-5.56696102930981,0.00401987878692878,0.548914289118121,-6.65233908811551,-5.92702747766321,-5.57245679521055,-5.20818496616163,-4.47268599586507,18645.891681858,1.00014741694812,2013,5,2013-08-14
1,116,Switchgrass,-5.65220181600107,0.00402796232672263,0.547793676387115,-6.74199156912701,-6.01041923838545,-5.65292727925705,-5.29524809296564,-4.57843735969669,18495.3787449803,0.999880484525689,2013,5,2013-08-14
2,116,Miscanthus,-6.16395529873343,0.00416114409686653,0.547261910194518,-7.26112861838341,-6.51663736814579,-6.15966346988586,-5.79921860784217,-5.09705052344183,17296.76692849,0.999966104070671,2013,5,2013-08-14
3,116,Prairie,-5.68760966301932,0.00391019760615358,0.526297538018517,-6.74388478415802,-6.02689283417782,-5.68206314303288,-5.34148136935607,-4.65283870962415,18116.1232155648,1.00012155130032,2013,5,2013-08-14
4,116,Maize-Soybean,-5.58166742579171,0.00406507584665858,0.553190125776386,-6.6689932429622,-5.94595850249441,-5.58713858560336,-5.22031548539653,-4.47551396437747,18518.7441998024,1.00015466349357,2013,5,2013-08-14
1,123,Switchgrass,-5.71324627917382,0.004044895477363,0.550841766609194,-6.80411519924608,-6.07185066236632,-5.71321459485951,-5.35332910540423,-4.63190149461198,18545.5243781786,0.999876755840578,2013,5,2013-08-14
2,123,Miscanthus,-6.20750097789032,0.00418396826366024,0.54974406215243,-7.30860258986636,-6.56075637843596,-6.20442352889605,-5.84154875971652,-5.13745466747256,17264.1154297321,0.999968409544352,2013,5,2013-08-14
3,123,Prairie,-5.74369073102346,0.00392552831440952,0.527944979570374,-6.80421592628678,-6.08495849125027,-5.73917784737161,-5.3964043678353,-4.70377554037424,18087.6064587761,1.00012884180357,2013,5,2013-08-14
4,123,Maize-Soybean,-5.59789246524776,0.00412807299801895,0.558802077087061,-6.69448880591878,-5.96227441734912,-5.602623111217,-5.23386432375739,-4.47936386931448,18324.042338391,1.00016443979034,2013,5,2013-08-14
1,130,Switchgrass,-5.77091101222761,0.00406484580854596,0.554036176564903,-6.86618556893257,-6.13097003225279,-5.77131855086005,-5.40702222585806,-4.68155316135106,18577.5352770265,0.999873456120411,2013,5,2013-08-14
2,130,Miscanthus,-6.24863574808435,0.00420724848105595,0.552311717078948,-7.35794353145797,-6.60326474382531,-6.24595870426157,-5.88074043862371,-5.17427634673995,17233.4484265146,0.999970554584263,2013,5,2013-08-14
3,130,Prairie,-5.79666686755987,0.00394134762639744,0.529668686797545,-6.85945918639957,-6.14093886938353,-5.79126390763907,-5.44871482055861,-4.7527136321875,18060.0569381076,1.00013562311162,2013,5,2013-08-14
4,130,Maize-Soybean,-5.61321920448654,0.00419969454206053,0.564940864870927,-6.72751215994739,-5.98337309561708,-5.6179379640274,-5.24506798956012,-4.48740718371669,18095.499398525,1.000175207865,2013,5,2013-08-14
1,1,Switchgrass,1.21063686373286,0.0102042618632582,0.988638716414653,-0.666211473804927,0.522777811802196,1.19210507275186,1.8625492440316,3.21208300789815,9386.68054806594,1.00048343517788,2014,2,2014-08-14
2,1,Miscanthus,-1.66999904468171,0.00759923878534535,0.8044430135511,-3.17914501134228,-2.21858567088336,-1.69371045291596,-1.14616529314356,-0.0129729055007981,11205.9940113258,1.00003444067851,2014,2,2014-08-14
3,1,Prairie,0.201681132281045,0.00828312058556643,0.857276317267027,-1.42927452160704,-0.377735295046725,0.173387915669832,0.770290956245476,1.92160455205272,10711.5836780134,1.00044304571395,2014,2,2014-08-14
4,1,Maize-Soybean,-3.06073279983818,0.00996571759012661,1.13054692351384,-5.15572822999443,-3.84439369855658,-3.09886799696108,-2.32688343640507,-0.738181368471683,12869.4513714637,1.00052780785102,2014,2,2014-08-14
1,8,Switchgrass,-1.69388836493299,0.00611269516281084,0.642713769286924,-2.90622132889975,-2.13736138672309,-1.70420429820424,-1.27133358487186,-0.400454071504183,11055.2796256608,1.0003951664768,2014,2,2014-08-14
2,8,Miscanthus,-3.37529289101622,0.00481147119809446,0.559751114110655,-4.43614706037303,-3.74951228795705,-3.38277349456372,-3.01077134019297,-2.238941610652,13534.2486952642,0.999928932671043,2014,2,2014-08-14
3,8,Prairie,-2.31076411537258,0.00519410417431288,0.583350575975622,-3.43054671595589,-2.70228339773214,-2.32192107387406,-1.92453557380858,-1.1471100623877,12613.567935333,1.00031026221629,2014,2,2014-08-14
4,8,Maize-Soybean,-3.97995355750135,0.00620784851420166,0.708159646500618,-5.31705692857621,-4.45999556674384,-3.99806683334632,-3.51460028649846,-2.54718110474576,13013.0808999408,1.00053210271295,2014,2,2014-08-14
1,15,Switchgrass,-2.57191723646124,0.00503538919927447,0.558067017935195,-3.63705328454693,-2.9499626932109,-2.58101003934434,-2.20657907522618,-1.45276536094678,12283.0614465911,1.00034410175325,2014,2,2014-08-14
2,15,Miscanthus,-3.89079787501284,0.0041369258408996,0.504800291637701,-4.86104432409774,-4.22741617861212,-3.8983424201807,-3.56195497384909,-2.87744100607528,14889.6237229686,0.99989798849341,2014,2,2014-08-14
3,15,Prairie,-3.07026843773205,0.00437831836272582,0.520032309228462,-4.0750773380506,-3.41953226676107,-3.07804234548229,-2.72673834237484,-2.03284411693755,14107.3674646033,1.00023800918715,2014,2,2014-08-14
4,15,Maize-Soybean,-4.2578311109723,0.00523556509570531,0.603153137919044,-5.41945135439728,-4.6607732340562,-4.27106421780216,-3.86350871810441,-3.04090514150368,13271.7458283483,1.00048732895152,2014,2,2014-08-14
1,21,Switchgrass,-3.04189539185697,0.00451855882325878,0.519794338117922,-4.04012644803028,-3.3899387515326,-3.04820365946434,-2.69909173432081,-1.99867590256526,13233.1491829792,1.00031198381908,2014,2,2014-08-14
2,21,Miscanthus,-4.16672966875254,0.00385639082094643,0.481249941270806,-5.0959537237343,-4.48611790210105,-4.17367002036757,-3.85155576043253,-3.20111660718114,15573.2515286373,0.99988716453542,2014,2,2014-08-14
3,21,Prairie,-3.47680454606786,0.00405191371645603,0.492408998495056,-4.43012371107768,-3.80411464813268,-3.48213489728863,-3.15149193098648,-2.49369914306888,14768.336668221,1.00019437620589,2014,2,2014-08-14
4,21,Maize-Soybean,-4.40656924959279,0.00482978687752624,0.555525339682328,-5.49190551482934,-4.77576950109757,-4.41694152839081,-4.0444496406956,-3.29378364085805,13229.7553403858,1.0004399830386,2014,2,2014-08-14
